status,coin_index,coin_symbol,coin_name,key_derivation,hash,private_header,public_header,public_key_hash,script_hash,wallet_import_format,evm,ucid,cmc_top
0,353,LTO,LTO Network,,,,,,,,,,
0,354,DOT,Polkadot,ed25519,,,,,,,,,10
0,355,AEON,Aeon,,,,,,,,,,
0,356,RES,Resistance,,,,,,,,,,
1,357,AYA,Aryacoin,secp256k1,sha256,,,0x17,0x6f,0x97,,,
0,358,DAPS,Dapscoin,,,,,,,,,,
0,359,CSC,CasinoCoin,,,,,,,,,,
0,360,VSYS,V Systems,,,,,,,,,,
0,361,NOLLAR,Nollar,,,,,,,,,,
0,362,XNOS,NOS,,,,,,,,,,
1,363,CPU,CPUchain,secp256k1,sha256,,,0x1c,0x1E,,,,
0,364,LAMB,Lambda Storage Chain,,,,,,,,,,
0,365,VCT,ValueCyber,,,,,,,,,,
0,366,CZR,Canonchain,,,,,,,,,,
0,367,ABBC,ABBC,,,,,,,,,,
0,368,HET,HET,,,,,,,,,,
0,369,XAS,Asch,,,,,,,,,,
0,370,VDL,Vidulum,,,,,,,,,,
0,371,MED,MediBloc,,,,,,,,,,
0,372,ZVC,ZVChain,,,,,,,,,,
0,373,VESTX,Vestx,,,,,,,,,,
0,374,DBT,DarkBit,,,,,,,,,,
0,375,SEOS,SuperEOS,,,,,,,,,,
0,376,MXW,Maxonrow,,,,,,,,,,
0,377,ZNZ,ZENZO,,,,,,,,,,
0,378,XCX,XChain,,,,,,,,,,
0,379,SOX,SonicX,,,,,,,,,,
0,380,NYZO,Nyzo,,,,,,,,,,
0,381,ULC,ULCoin,,,,,,,,,,
0,382,RYO,Ryo Currency,,,,,,,,,,
0,383,KAL,Kaleidochain,,,,,,,,,,
0,384,XSN,Stakenet,,,,,,,,,,
0,385,DOGEC,DogeCash,,,,,,,,,,
0,386,BMV,Bitcoin Matteo's Vision,,,,,,,,,,
0,387,QBC,Quebecoin,,,,,,,,,,
0,388,IMG,ImageCoin,,,,,,,,,,
0,389,QOS,QOS,,,,,,,,,,
0,390,PKT,PKT,,,,,,,,,,
0,391,LHD,LitecoinHD,,,,,,,,,,
0,392,CENNZ,CENNZnet,,,,,,,,,,
0,393,HSN,Hyper Speed Network,,,,,,,,,,
1,394,CRO,Crypto Chain,secp256k1,keccak256,,,,,,TRUE,,100
0,395,UMBRU,Umbru,,,,,,,,,,
0,396,EVER,Everscale,,,,,,,,,,
1,397,NEAR,NEAR Protocol,secp256k1,keccak256,,,,,,TRUE,,100
0,398,XPC,XPChain,,,,,,,,,,
0,399,ZOC,01coin,,,,,,,,,,
1,400,NIX,NIX,secp256k1,sha256,,,0x26,0x35,,,,
0,401,UC,Utopiacoin,,,,,,,,,,
0,402,GALI,Galilel,,,,,,,,,,
0,403,OLT,Oneledger,,,,,,,,,,
0,404,XBI,XBI,,,,,,,,,,
0,405,DONU,DONU,,,,,,,,,,
0,406,EARTHS,Earths,,,,,,,,,,
0,407,HDD,HDDCash,,,,,,,,,,
1,408,SUGAR,Sugarchain,secp256k1,sha256,,,0x3f,0x7d,,,,
0,409,AILE,AileCoin,,,,,,,,,,
0,410,TENT,TENT,,,,,,,,,,
0,411,TAN,Tangerine Network,,,,,,,,,,
0,412,AIN,AIN,,,,,,,,,,
0,413,MSR,Masari,,,,,,,,,,
0,414,SUMO,Sumokoin,,,,,,,,,,
0,415,ETN,Electroneum,,,,,,,,,,
0,416,BYTZ,BYTZ,,,,,,,,,,
0,417,WOW,Wownero,,,,,,,,,,
0,418,XTNC,XtendCash,,,,,,,,,,
0,419,LTHN,Lethean,,,,,,,,,,
0,420,NODE,NodeHost,,,,,,,,,,
1,421,AGM,Argoneum,secp256k1,sha256,,,0x32,0x61,0xbf,,,
0,422,CCX,Conceal Network,,,,,,,,,,
0,423,TNET,Title Network,,,,,,,,,,
0,424,TELOS,TelosCoin,,,,,,,,,,
0,425,AION,Aion,,,,,,,,,,
0,426,BC,Bitcoin Confidential,,,,,,,,,,
0,427,KTV,KmushiCoin,,,,,,,,,,
0,428,ZCR,ZCore,,,,,,,,,,
0,429,ERG,Ergo,,,,,,,,,,
0,430,PESO,Criptopeso,,,,,,,,,,
0,431,BTC2,Bitcoin 2,,,,,,,,,,
0,432,XRPHD,XRPHD,,,,,,,,,,
0,433,WE,WE Coin,,,,,,,,,,
0,434,KSM,Kusama,,,,,,,,,,
0,435,PCN,Peepcoin,,,,,,,,,,
0,436,NCH,NetCloth,,,,,,,,,,
0,437,ICU,CHIPO,,,,,,,,,,
0,438,FNSA,FINSCHIA,,,,,,,,,,
0,439,DTP,DeVault Token Protocol,,,,,,,,,,
0,440,BTCR,Bitcoin Royale,,,,,,,,,,
0,441,AERGO,AERGO,,,,,,,,,,
0,442,XTH,Dothereum,,,,,,,,,,
0,443,LV,Lava,,,,,,,,,,
1,444,PHR,Phore,secp256k1,sha256,0x0221312B,0x022D2533,0x37,0x0D,0xD4,,,
0,445,VITAE,Vitae,,,,,,,,,,
0,446,COCOS,Cocos-BCX,,,,,,,,,,
0,447,DIN,Dinero,,,,,,,,,,
0,448,SPL,Simplicity,,,,,,,,,,
0,449,YCE,MYCE,,,,,,,,,,
0,450,XLR,Solaris,,,,,,,,,,
0,451,KTS,Klimatas,,,,,,,,,,
0,452,DGLD,DGLD,,,,,,,,,,
0,453,XNS,Insolar,,,,,,,,,,
0,454,EM,EMPOW,,,,,,,,,,
0,455,SHN,ShineBlocks,,,,,,,,,,
1,456,SEELE,Seele,secp256k1,keccak256,,,,,,TRUE,,
0,457,AE,Aeternity,,,,,,,,,1700,
0,458,ODX,ObsidianX,,,,,,,,,,
1,459,KAVA,Kava,secp256k1,keccak256,,,,,,TRUE,,
0,460,GLEEC,GLEEC,,,,,,,,,,
1,461,FIL,Filecoin,secp256k1,keccak256,,,,,,TRUE,,100
0,462,RUTA,Rutanio,,,,,,,,,,
0,463,CSDT,CSDT,,,,,,,,,,
0,464,ETI,EtherInc,,,,,,,,,,
0,465,ZSLP,Zclassic Simple Ledger Protocol,,,,,,,,,,
0,466,ERE,EtherCore,,,,,,,,,,
1,467,DX,DxChain Token,secp256k1,keccak256,,,,,,TRUE,,
0,468,CPS,Capricoin+,,,,,,,,,,
0,469,BTH,Bithereum,,,,,,,,,,
0,470,MESG,MESG,,,,,,,,,,
0,471,FIMK,FIMK,,,,,,,,,,
0,472,AR,Arweave,ed25519,sha256,,,,,,,,100
0,473,OGO,Origo,,,,,,,,,,
1,474,ROSE,Oasis Network,secp256k1,keccak256,,,,,,TRUE,,
0,475,BARE,BARE Network,,,,,,,,,,
0,476,GLEEC,GleecBTC,,,,,,,,,,
0,477,CLR,Color Coin,,,,,,,,,,
0,478,RNG,Ring,,,,,,,,,,
1,479,OLO,Tool Global,secp256k1,keccak256,,,,,,TRUE,,
0,480,PEXA,Pexa,,,,,,,,,,
0,481,MOON,Mooncoin,,,,,,,,,,
0,482,OCEAN,Ocean Protocol,,,,,,,,,,
0,483,BNT,Bluzelle Native,,,,,,,,,,
0,484,AMO,AMO Blockchain,,,,,,,,,,
0,485,FCH,FreeCash,,,,,,,,,,
1,486,LAT,PlatON,secp256k1,keccak256,,,,,,TRUE,,
0,487,COIN,Bitcoin Bank,,,,,,,,,,
0,488,VEO,Amoveo,,,,,,,,,,
0,489,CCA,Counos Coin,,,,,,,,,,
0,490,GFN,Graphene,,,,,,,,,,
0,491,BIP,Minter Network,,,,,,,,,,
0,492,KPG,Kunpeng Network,,,,,,,,,,
0,493,FIN,FINL Chain,,,,,,,,,,
0,494,BAND,Band,,,,,,,,,,
0,495,DROP,Dropil,,,,,,,,,,
0,496,BHT,Bluehelix Chain,,,,,,,,,,
0,497,LYRA,Scrypta,,,,,,,,,,
0,498,CS,Credits,,,,,,,,,,
1,499,RUPX,Rupaya,secp256k1,keccak256,,,,,,TRUE,,
1,500,THETA,Theta,secp256k1,keccak256,,,,,,TRUE,,100
0,501,SOL,Solana,ed25519,,,,,,,,,10
1,502,THT,ThoughtAI,secp256k1,sha256,0x5AEBD8C6,0xFBC6A00D,0x07,0x09,0x7B,,,
1,503,CFX,Conflux,secp256k1,keccak256,,,,,,TRUE,,100
0,504,KUMA,Kumacoin,,,,,,,,,,
0,505,HASH,Provenance,,,,,,,,,,
0,506,CSPR,Casper,,,,,,,,,,
0,507,EARTH,EARTH,,,,,,,,,,
0,508,EGLD,MultiversX,secp256k1,sha256,,,,,,,,100
0,509,CHI,Xaya,,,,,,,,,,
0,510,KOTO,Koto,,,,,,,,,,
0,511,OTC,OTC,,,,,,,,,,
0,512,RXD,Radiant,,,,,,,,,,
0,513,SEELEN,Seele-N,,,,,,,,,,
0,514,AETH,AETH,,,,,,,,,,
0,515,DNA,Idena,,,,,,,,,,
0,516,VEE,Virtual Economy Era,,,,,,,,,,
0,517,SIERRA,SierraCoin,,,,,,,,,,
0,518,LET,Linkeye,,,,,,,,,,
0,519,BSC,Bitcoin Smart Contract,,,,,,,,,,
0,520,BTCV,BitcoinVIP,,,,,,,,,,
0,521,ABA,Dabacus,,,,,,,,,,
0,522,SCC,StakeCubeCoin,,,,,,,,,,
1,523,EDG,Edgeware,secp256k1,keccak256,,,,,,TRUE,,
0,524,AMS,AmsterdamCoin,,,,,,,,,,
0,525,GOSS,GOSSIP Coin,,,,,,,,,,
0,526,BU,BUMO,,,,,,,,,,
0,527,GRAM,GRAM,,,,,,,,,,
0,528,YAP,Yapstone,,,,,,,,,,
0,529,SCRT,Secret Network,,,,,,,,,,
0,530,NOVO,Novo,,,,,,,,,,
0,531,GHOST,Ghost,,,,,,,,,,
0,532,HST,HST,,,,,,,,,,
1,533,PRJ,ProjectCoin,secp256k1,sha256,0x0221312B,0x022D2533,0x37,0x08,0x75,,,
0,534,YOU,YOUChain,,,,,,,,,,
0,535,XHV,Haven Protocol,,,,,,,,,,
0,536,BYND,Beyondcoin,,,,,,,,,,
0,537,JOYS,Joys Digital,,,,,,,,,,
1,538,VAL,Valorbit,secp256k1,keccak256,,,,,,TRUE,,
0,539,FLOW,Flow,,,,,,,,,,100
0,540,SMESH,Spacemesh Coin,,,,,,,,,,
0,541,SCDO,SCDO,,,,,,,,,,
0,542,IQS,IQ-Cash,,,,,,,,,,
0,543,BIND,Compendia,,,,,,,,,,
0,544,COINEVO,Coinevo,,,,,,,,,,
1,545,SCRIBE,Scribe,secp256k1,sha256,,,0x3c,0x7d,0x6e,,,
0,546,HYN,Hyperion,,,,,,,,,,
0,547,BHP,BHP,,,,,,,,,,
0,548,BBC,BigBang Core,,,,,,,,,,
0,549,MKF,MarketFinance,,,,,,,,,,
0,550,XDC,XinFin,,,,,,,,,,
0,551,STR,Straightedge,,,,,,,,,,
0,552,SUM,Sumcoin,,,,,,,,,,
0,553,HBC,HuobiChain,,,,,,,,,,
0,554,---,reserved,,,,,,,,,,
0,555,BCS,Bitcoin Smart,,,,,,,,,,
0,556,KTS,Kratos,,,,,,,,,,
1,557,LKR,Lkrcoin,secp256k1,sha256,,,0x30,0x55,0xB0,,,
0,558,TAO,Tao,,,,,,,,,,
1,559,XWC,Whitecoin,secp256k1,sha256,0x048894ED,0x04887F1E,0x49,0x57,0xc9,,,
0,560,DEAL,DEAL,,,,,,,,,,
0,561,NTY,Nexty,,,,,,,,,,
0,562,TOP,TOP NetWork,,,,,,,,,,
0,563,---,reserved,,,,,,,,,,
0,564,AG,Agoric,,,,,,,,,,
0,565,CICO,Coinicles,,,,,,,,,,
0,566,IRIS,Irisnet,,,,,,,,,,
0,567,NCG,Nine Chronicles,,,,,,,,,,
0,568,LRG,Large Coin,,,,,,,,,,
0,569,SERO,Super Zero Protocol,,,,,,,,,,
0,570,BDX,Beldex,,,,,,,,,,
0,571,CCXX,Counos X,,,,,,,,,,
1,572,SLS,Saluscoin,secp256k1,sha256,,,0x3f,0xc4,0xbf,,,
0,573,SRM,Serum,,,,,,,,,,
0,574,---,reserved,,,,,,,,,,
0,575,VIVT,VIDT Datalink,,,,,,,,,,
0,576,BPS,BitcoinPoS,,,,,,,,,,
0,577,NKN,NKN,,,,,,,,,,
0,578,ICL,ILCOIN,,,,,,,,,,
0,579,BONO,Bonorum,,,,,,,,,,
0,580,PLC,PLATINCOIN,,,,,,,,,,
0,581,DUN,Dune,,,,,,,,,,
0,582,DMCH,Darmacash,,,,,,,,,,
0,583,CTC,Creditcoin,,,,,,,,,,
0,584,KELP,Haidai Network,,,,,,,,,,
0,585,GBCR,GoldBCR,,,,,,,,,,
0,586,XDAG,XDAG,,,,,,,,,,
0,587,PRV,Incognito Privacy,,,,,,,,,,
0,588,SCAP,SafeCapital,,,,,,,,,,
1,589,TFUEL,Theta Fuel,secp256k1,keccak256,,,,,,TRUE,,
0,590,GTM,Gentarium,,,,,,,,,,
0,591,RNL,RentalChain,,,,,,,,,,
0,592,GRIN,Grin,,,,,,,,,,
0,593,MWC,MimbleWimbleCoin,,,,,,,,,,
0,594,DOCK,Dock,,,,,,,,,,
0,595,POLYX,Polymesh,secp256k1,blake2b,,,,,,,,100
0,596,DIVER,Divergenti,,,,,,,,,,
0,597,XEP,Electra Protocol,,,,,,,,,,
0,598,APN,Apron,,,,,,,,,,
0,599,TFC,Turbo File Coin,,,,,,,,,,
0,600,UTE,Unit-e,,,,,,,,,,
1,601,MTC,Metachain,secp256k1,keccak256,,,,,,TRUE,,
0,602,NC,NobodyCash,,,,,,,,,,
0,603,XINY,Xinyuehu,,,,,,,,,,
0,604,DYN,Dynamo,,,,,,,,,,
0,605,BUFS,Buffer,,,,,,,,,,
1,606,STOS,Stratos,secp256k1,keccak256,,,,,,TRUE,,
0,607,TON,TON,secp256k1,sha256,,,,,,,,10
0,608,TAFT,TAFT,,,,,,,,,,
1,609,HYDRA,HYDRA,secp256k1,keccak256,,,,,,TRUE,,
0,610,NOR,Noir,,,,,,,,,,
0,611,MNPA,Manta Network Private Asset,,,,,,,,,,
0,612,CNPA,Calamari Network Private Asset,,,,,,,,,,
0,613,WCN,Widecoin,,,,,,,,,,
0,614,OPT,Optimistic Ethereum,,,,,,,,,,
0,615,PSWAP,PolkaSwap,,,,,,,,,,
0,616,VAL,Validator,,,,,,,,,,
0,617,XOR,Sora,,,,,,,,,,
0,618,SSP,SmartShare,,,,,,,,,,
0,619,DEI,DeimosX,,,,,,,,,,
0,620,---,reserved,,,,,,,,,,
0,621,ZERO,Singularity,,,,,,,,,,
0,622,ALPHA,AlphaDAO,,,,,,,,,,
0,623,BDECO,BDCashProtocol Ecosystem,,,,,,,,,,
0,624,NOBL,Nobility,,,,,,,,,,
0,625,EAST,Eastcoin,,,,,,,,,,
0,626,KDA,Kadena,,,,,,,,,,
0,627,SOUL,Phantasma,,,,,,,,,,
0,628,LORE,Gitopia,,,,,,,,,,
0,629,FNR,Fincor,,,,,,,,,,
0,630,NEXUS,Nexus,,,,,,,,,,
1,631,QTZ,Quartz,secp256k1,keccak256,,,,,,TRUE,,
0,632,MAS,Massa,,,,,,,,,,
0,633,CALL,Callchain,,,,,,,,,,
0,634,VAL,Validity,,,,,,,,,,
0,635,POKT,Pocket Network,,,,,,,,,,
0,636,EMIT,EMIT,,,,,,,,,,
0,637,APTOS,Aptos,ed25519,sha256,,,,,,,,100
0,638,ADON,ADON,,,,,,,,,,
0,639,BTSG,BitSong,,,,,,,,,,
0,640,LFC,Leofcoin,,,,,,,,,,
0,641,KCS,KuCoin Shares,,,,,,,,,,
0,642,KCC,KuCoin Community Chain,,,,,,,,,,
0,643,AZERO,Aleph Zero,,,,,,,,,,
0,644,TREE,Tree,,,,,,,,,,
0,645,LX,Lynx,,,,,,,,,,
0,646,XLN,Lunarium,,,,,,,,,,
1,647,CIC,CIC Chain,secp256k1,keccak256,,,,,,TRUE,,
0,648,ZRB,Zarb,,,,,,,,,,
0,649,---,reserved,,,,,,,,,,
0,650,UCO,Archethic,,,,,,,,,,
0,651,SFX,Safex Cash,,,,,,,,,,
0,652,SFT,Safex Token,,,,,,,,,,
0,653,WSFX,Wrapped Safex Cash,,,,,,,,,,
0,654,USDG,US Digital Gold,,,,,,,,,,
0,655,WMP,WAMP,,,,,,,,,,
0,656,EKTA,Ekta,,,,,,,,,,
0,657,YDA,YadaCoin,,,,,,,,,,
0,658,WHIVE,Whive,,,,,,,,,,
0,659,KOIN,Koinos,,,,,,,,,,
0,660,PIRATE,PirateCash,,,,,,,,,,
1,661,UNQ,Unique,secp256k1,keccak256,,,,,,TRUE,,
0,662,ULM,UltonSmartchain,,,,,,,,,,
0,663,SFRX,EtherGem Sapphire,,,,,,,,,,
0,664,BSTY,GlobalBoost-Y,,,,,,,,,,
0,665,IMP,Impact Protocol,,,,,,,,,,
0,666,ACT,Achain,,,,,,,,,,
0,667,PRKL,Perkle,,,,,,,,,,
0,668,SSC,SelfSell,,,,,,,,,,
1,669,GC,GateChain,secp256k1,keccak256,,,,,,TRUE,,
0,670,PLGR,Pledger,,,,,,,,,,
0,671,MPLGR,Pledger,,,,,,,,,,
0,672,KNOX,Knox,,,,,,,,,,
0,673,ZED,ZED,,,,,,,,,,
1,674,CNDL,Candle,secp256k1,keccak256,,,,,,TRUE,,
0,675,WLKR,Walker Crypto Innovation Index,,,,,,,,,,
0,676,WLKRR,Walker,,,,,,,,,,
0,677,YUNGE,Yunge,,,,,,,,,,
0,678,VOKEN,Voken,,,,,,,,,,
0,679,APL,Apollo,,,,,,,,,,
0,680,EVRYNET,Evrynet,,,,,,,,,,
0,681,NENG,Nengcoin,,,,,,,,,,
0,682,CHTA,Cheetahcoin,,,,,,,,,,
0,683,ALEO,Aleo Network,,,,,,,,,,
0,684,HMS,Hemis,,,,,,,,,,
1,685,OAS,Oasys,secp256k1,keccak256,,,,,,TRUE,,
1,686,KAR,Karura Network,secp256k1,keccak256,,,,,,TRUE,,
0,687,FLON,FullOn Network,,,,,,,,,,
1,688,CET,CoinEx Chain,secp256k1,keccak256,,,,,,TRUE,,
0,689,XLINK,XLink Chain,,,,,,,,,,
0,690,KLV,KleverChain,,,,,,,,,,
1,691,TNT,Tangle,secp256k1,keccak256,,,,,,TRUE,,
0,694,VTBC,VTB Community,,,,,,,,,,
0,698,VEIL,Veil,,,,,,,,,,
0,699,GTB,GotaBit,,,,,,,,,,
1,700,XDAI,xDai,secp256k1,keccak256,,,,,,TRUE,,
0,701,COM,Commercio,,,,,,,,,,
0,702,CCC,Commercio Cash Credit,,,,,,,,,,
0,703,SNR,Sonr,,,,,,,,,,
0,704,RAQ,Ra Quantum,,,,,,,,,,
0,705,PEG,Pegasus Token,,,,,,,,,,
0,706,LKG,Lionking,,,,,,,,,,
0,707,MCOIN,Moneta Coin,,,,,,,,,,
0,709,AVAIL,Avail,,,,,,,,,,
1,710,FURY,Highbury,secp256k1,keccak256,,,,,,TRUE,,
0,711,CHC,Chaincoin,,,,,,,,,,
0,712,SERF,Serfnet,,,,,,,,,,
0,713,XTL,Katal Chain,,,,,,,,,,
0,714,BNB,Binance,secp256k1,sha256,,,,,,,,10
0,715,SIN,Sinovate,,,,,,,,,,
0,716,DLN,Delion,,,,,,,,,,
0,717,BONTE,Bontecoin,,,,,,,,,,
0,718,PEER,Peer,,,,,,,,,,
2,719,ZET,Zetacoin,secp256k1,sha256,,,0x50,0x09,0xe0,,,
0,720,ABY,Artbyte,,,,,,,,,,
0,721,PGX,Mirai Chain,,,,,,,,,,
0,722,IL8P,InfiniLooP,,,,,,,,,,
0,723,VOI,Voi,,,,,,,,,,
0,724,XVC,Vanillacash,,,,,,,,,,
0,725,MCX,MultiCash,,,,,,,,,,
1,727,BLU,BluCrates,secp256k1,keccak256,,,,,,TRUE,,
0,730,HEALIOS,Tenacity,,,,,,,,,,
0,731,BMK,Bitmark,,,,,,,,,,
0,734,DENTX,DENTNet,,,,,,,,,,
0,737,ATOP,Financial Blockchain,,,,,,,,,,
1,747,CFG,Centrifuge,secp256k1,keccak256,,,,,,TRUE,,
0,750,XPRT,Persistence,,,,,,,,,,
0,753,AGE,Age X25519 Encryption,,,,,,,,,,
0,754,AGE,Age NIST Encryption,,,,,,,,,,
0,757,HONEY,HoneyWood,,,,,,,,,,
0,768,BALLZ,Ballzcoin,,,,,,,,,,
0,770,COSA,Cosanta,,,,,,,,,,
0,771,BR,BR,,,,,,,,,,
0,773,CSB,CosmoBliss,,,,,,,,,,
0,775,PLSR,Pulsar Coin,,,,,,,,,,
0,776,KEY,Keymaker Coin,,,,,,,,,,
0,777,BTW,Bitcoin World,,,,,,,,,,
0,780,PLCUC,PLC Ultima Classic,,,,,,,,,,
0,781,PLCUX,PLC Ultima X,,,,,,,,,,
0,782,PLCU,PLC Ultima,,,,,,,,,,
0,783,SMARTBC,SMART Blockchain,,,,,,,,,,
0,784,SUI,Sui,,,,,,,,,,
0,786,UIDD,UIDD,,,,,,,,,,
1,787,ACA,Acala,secp256k1,keccak256,,,,,,TRUE,,
0,788,BNC,Bifrost,,,,,,,,,,
0,789,TAU,Lamden,,,,,,,,,,
0,794,INTR,Interlay,,,,,,,,,,
0,795,KINT,Kintsugi,,,,,,,,,,
0,799,PDEX,Polkadex,,,,,,,,,,
1,800,BEET,Beetle Coin,secp256k1,sha256,,,0x1a,0x55,0x99,,,
0,801,DST,DSTRA,,,,,,,,,,
0,802,CY,Cyberyen,,,,,,,,,,
0,803,RYME,Ryme Network,,,,,,,,,,
1,804,ZKS,zkSync,secp256k1,keccak256,,,,,,TRUE,,
0,808,QVT,Qvolta,,,,,,,,,,
1,809,SDN,Shiden Network,secp256k1,keccak256,,,,,,TRUE,,
1,810,ASTR,Astar Network,secp256k1,keccak256,,,,,,TRUE,,
0,811,---,reserved,,,,,,,,,,
1,813,MEER,Qitmeer,secp256k1,keccak256,,,,,,TRUE,,
0,816,FSC,FSC,,,,,,,,,,
1,818,VET,VeChain Token,secp256k1,keccak256,,,,,,TRUE,,100
0,819,REEF,Reef,,,,,,,,,,
1,820,CLO,Callisto,secp256k1,keccak256,,,,,,TRUE,,
0,822,BDB,BigchainDB,,,,,,,,,,
1,824,RBNT,Redbelly Network,secp256k1,keccak256,,,,,,TRUE,,
1,827,ACE,Endurance,secp256k1,keccak256,,,,,,TRUE,,
0,828,CCN,ComputeCoin,,,,,,,,,,
0,829,BBA,BBACHAIN,,,,,,,,,,
0,831,CRUZ,cruzbit,,,,,,,,,,
0,832,SAPP,Sapphire,,,,,,,,,,
0,833,777,Jackpot,,,,,,,,,7305,
0,834,KYAN,Kyanite,,,,,,,,,,
0,835,AZR,Azzure,,,,,,,,,,
0,836,CFL,CryptoFlow,,,,,,,,,,
0,837,DASHD,Dash Diamond,,,,,,,,,,
0,838,TRTT,Trittium,,,,,,,,,,
0,839,UCR,Ultra Clear,,,,,,,,,,
0,840,PNY,Peony,,,,,,,,,,
0,841,BECN,Beacon,,,,,,,,,,
0,842,MONK,Monk,,,,,,,,,,
0,843,SAGA,CryptoSaga,,,,,,,,,,
0,844,SUV,Suvereno,,,,,,,,,,
0,845,ESK,EskaCoin,,,,,,,,,,
0,846,OWO,OneWorld Coin,,,,,,,,,,
